year,section_label,sentence
2018,Supply/Demand,"the trend continued in QQyearlag1QQ , with significant reductions on peak load days in QQmonthQQ , QQmonthQQ and QQmonthQQ when real - time prices were less than $ QQ100ltxlt1kQQ per mwh"
2018,Supply/Demand,"even with higher prices in QQyearQQ , reductions were observed during QQmonthQQ , QQmonthQQ , and QQmonthQQ at times with wholesale prices less than $ QQltxlt100QQ per mwh"
2018,Supply/Demand,two factors in the ercot market continue to advance appropriate pricing actions taken by load in the real - time energy market
2018,Supply/Demand,"first , the initial phase of “ loads in sced ” was implemented in QQ1kltxlt1MQQ , allowing controllable loads that can respond to QQmonthdayQQ - minute dispatch instructions to specify the price at which they no longer wish to consume"
2018,Supply/Demand,"although an important step , there are currently no loads qualified to participate in real - time dispatch"
2018,Supply/Demand,"second , the reliability adder , discussed in more detail in section i : review of real - time market outcomes , performs a separate pricing run of the dispatch software to account for the amount of load deployed , including ers"
2018,Supply/Demand,"proposed changes to the calculation method of the reliability adder were discussed in QQyearQQ in nprr904 , revisions to real - time on - line reliability deployment price adder for ercot - directed actions related to dc ties"
2018,Supply/Demand,QQltxlt100QQ QQmonthdayQQ see puct docket no
2018,Supply/Demand,"QQ1kltxlt1MQQ , commission staff’s application to set QQyearQQ wholesale transmission service charges for the electric reliability council of texas , final order ( QQmonthQQ"
2018,Supply/Demand,"QQmonthdayQQ , QQyearQQ ) ; puct docket no"
2018,Supply/Demand,"QQ1kltxlt1MQQ , commission staff’s application to set QQyearlag1QQ wholesale transmission service charges for the electric reliability council of texas , final order ( QQmonthQQ"
2018,Supply/Demand,"QQmonthdayQQ , QQyearlag1QQ ) ; puct docket no"
2018,Supply/Demand,"QQ1kltxlt1MQQ , commission staff’s application to set QQyearlag2QQ wholesale transmission service charges for the electric reliability council of texas , final order ( QQmonthQQ"
2018,Supply/Demand,"QQmonthdayQQ , QQyearlag2QQ )"
2018,Supply/Demand,"QQltxlt100QQ see ercot , QQyearQQ annual report of demand response in the ercot region ( QQmonthQQ"
2018,Supply/Demand,"QQyearlead1QQ ) at QQmonthdayQQ , available at http : / / www.ercot.com / services / programs / load"
2018,Supply/Demand,"QQltxlt100QQ the primary flaw identified in the calculation method of the real - time on - line reliability deployment price adder was that ldl relaxation made the price adders higher , even when the ruc - instructed resource is being dispatched above ldl in the pricing run"
2018,Supply/Demand,"the price adders fluctuated based on interval - to - interval changes in the system , including changes for resources that were not ruc - instructed"
2018,Supply/Demand,hdl and ldl relaxation of resources that were not ruc - instructed was intended to avoid ramp limitations that could exaggerate the pricing impacts of the out - of - market action
2018,Supply/Demand,QQyearQQ state of the market report | QQ100ltxlt1kQQ /
2018,Reliability,reliability commitments v
2018,Reliability,reliability commitments one of the important characteristics of any electricity market is the extent to which it results in the efficient commitment of generating resources
2018,Reliability,"under - commitment can cause apparent shortages in the real - time market and inefficiently high energy prices , while over - commitment can result in excessive start - up costs , uplift charges , and inefficiently low energy prices"
2018,Reliability,the ercot market does not include a mandatory centralized unit commitment process
2018,Reliability,the decision to start - up or shut - down a generator is made by the market participant
2018,Reliability,"ercot’s day - ahead market informs these decisions , but is only financially binding"
2018,Reliability,"that is , when a generator’s offer to sell is selected ( cleared ) in the day - ahead market there is no corresponding requirement to actually start that unit"
2018,Reliability,the generator will be financially responsible for providing the amount of capacity and energy cleared in the day - ahead market whether or not the unit operates
2018,Reliability,this decentralized commitment depends on clear price signals to ensure an efficient combination of units are online and available for dispatch
2018,Reliability,"ercot , in its role as reliability coordinator , has the responsibility to commit units it deems necessary to ensure the reliable operation of the grid"
2018,Reliability,"gaps exist between what individual resources , in aggregate , view as economic commitment and what ercot views as necessary to ensure the reliability of the region"
2018,Reliability,"in the event of these gaps , ercot uses its discretion to commit additional units to ensure reliability"
2018,Reliability,"this section describes the evolution of rules and procedures regarding reliability unit commitments ( ruc ) , and the outcomes of ruc activity in QQyearQQ"
2018,Reliability,it also describes the current operating plan data submitted by qualified scheduling entities ( qses ) and used by ercot to determine the need for a ruc
2018,Reliability,price mitigation that occurs during ruc and local congestion is described and the section concludes with a discussion of the reliability must run ( rmr ) process revisions in ercot in QQyearQQ
2018,Reliability,a
2018,Reliability,history of ruc - related protocol changes the ruc process has undergone several modifications since the nodal market began in QQ1kltxlt1MQQ
2018,Reliability,the following changes were implemented in an effort to improve the commitment process and market outcomes associated with ruc
2018,Reliability,"in QQmonthQQ QQ1kltxlt1MQQ , an offer floor was put in place for energy above the low - sustained limit ( lsl ) for units committed through ruc"
2018,Reliability,"QQltxlt100QQ initially , the ruc offer floor was set at the system - wide offer cap"
2018,Reliability,"the ruc offer floor was subsequently QQltxlt100QQ see nprr435 , requirements for energy offer curves in the real time sced for generation resources committed in ruc , implemented on QQmonthQQ QQmonthdayQQ , QQ1kltxlt1MQQ"
2018,Reliability,"QQyearQQ state of the market report | QQ100ltxlt1kQQ / reliability commitments adjusted to $ 1,000 per mwh35 and then to the current offer floor of $ 1,500 per mwh"
2018,Reliability,QQltxlt100QQ resources committed through the ruc process receive a make - whole payment and forfeit market revenues through a “ clawback ” provision
2018,Reliability,"beginning on QQmonthQQ QQmonthdayQQ , QQ1kltxlt1MQQ , resources committed through the ruc process could forfeit the make - whole payments and waive the clawback charges , effectively self - committing and accepting the market risks associated with that decision"
2018,Reliability,QQltxlt100QQ this buyback or “ opt - out ” mechanism for ruc initially required a resource to update its current operating plan ( cop ) before the close of the adjustment period for the first hour of a ruc
2018,Reliability,"on QQmonthQQ QQmonthdayQQ , QQ1kltxlt1MQQ , ercot automated the ruc offer floor of $ 1,500 per mwh and implemented the real - time on - line reliability deployment adder ( reliability adder )"
2018,Reliability,"QQltxlt100QQ ercot systems now automatically set the energy offer floor at $ 1,500 per mwh when a resource properly telemeters a status indicating it has received a ruc instruction"
2018,Reliability,"the reliability adder , as discussed more in section i : review of real - time market outcomes , captures the impact of reliability deployments such as ruc on energy prices"
2018,Reliability,the ruc process was modified again in QQyearlag1QQ
2018,Reliability,"on QQmonthQQ QQmonthdayQQ , QQyearlag1QQ , ercot began using a telemetered snapshot at the start of each ruc instruction block as the trigger to calculate the reliability adder"
2018,Reliability,"this was an improvement over the previous calculation trigger , which required the qse to accurately telemeter an onruc status"
2018,Reliability,"QQltxlt100QQ resources now have the ability to opt - out of ruc instructions after the close of the adjustment period , because the opt - out decision is no longer communicated via the cop"
2018,Reliability,resources are also now permitted to opt out of ruc instructions via real - time telemetry ; opting out of a ruc instruction is available for resources that telemeter onoptout during the first dispatchable interval within the first ruc - hour of the commitment block instruction
2018,Reliability,"during QQyearQQ , approximately QQ100ltxlt1kQQ % of ruc instructions were given after the close of the adjustment period compared to QQmonthdayQQ % of instructions issued after the close of the adjustment period in QQyearlag1QQ"
2018,Reliability,"QQltxlt100QQ nprr568 , real - time reserve price adder based on operating reserve demand curve , implemented on QQmonthQQ QQmonthdayQQ , QQ1kltxlt1MQQ"
2018,Reliability,"QQltxlt100QQ nprr626 , reliability deployment price adder , partially - implemented to update the ruc offer floor on QQmonthQQ QQmonthdayQQ , QQ1kltxlt1MQQ"
2018,Reliability,"QQltxlt100QQ nprr416 , creation of the ruc resource buyback provision ( formerly “ removal of the ruc clawback charge for resources other than rmr units ” ) , as modified by nprr575 , clarification of the ruc resource buy - back provision for ancillary services"
2018,Reliability,"QQltxlt100QQ nprr626 , reliability deployment price adder ( formerly “ ordc price reversal mitigation enhancements ” )"
2018,Reliability,"QQltxlt100QQ nprr744 , ruc trigger for the reliability deployment price adder and alignment with ruc settlement , implemented on QQmonthQQ QQmonthdayQQ , QQyearlag1QQ"
2018,Reliability,"QQ100ltxlt1kQQ | QQyearQQ state of the market report / reliability commitments the most significant change to the ruc process in QQyearQQ was the approval and implementation of nprr864 , ruc modifications to consider market - based solutions , which modified the ruc engine to consider fast - start generators ( start time of QQmonthdayQQ hour or less ) as self - committed for future hours"
2018,Reliability,"QQltxlt100QQ the culmination of these ruc changes has enabled ercot to defer supplementary commitment decisions , allowing market participants full opportunity to make their own unit commitment several other proposed protocol revisions were initiated in QQyearQQ , including a board - approved modification that will allow ercot systems to adjust the configuration of a self - committed combined cycle unit , to increase available capacity"
2018,Reliability,"QQltxlt100QQ further , market participants considered a proposal in QQyearQQ that would address the situation of a qse receiving a ruc instruction for a unit that had received a dam award but electing to not actually operate"
2018,Reliability,in this situation the resource should not receive ruc settlement treatment
2018,Reliability,"QQltxlt100QQ and finally , market participants also began considering a proposal to address the settlement of switchable generation resources receiving an instruction to switch from a non - ercot control area to the ercot control area"
2018,Reliability,QQltxlt100QQ b
2018,Reliability,"ruc outcomes ercot continually assesses the adequacy of market participants ’ resource commitment decisions using the ruc process , which executes both on a day - ahead and hour - ahead basis"
2018,Reliability,"additional resources QQmonthQQ be determined to be needed for two reasons – to satisfy the total forecasted demand , or to make a specific generator available resolve a transmission constraint"
2018,Reliability,the transmission constraint QQmonthQQ be either a thermal limit or a voltage concern
2018,Reliability,the number of ruc instructions in QQyearQQ increased somewhat from QQyearlag1QQ
2018,Reliability,the QQ1kltxlt1MQQ unit - hours of ruc instructions in QQyearQQ represent a QQmonthdayQQ % increase from the QQ1kltxlt1MQQ unit - hours in QQyearlag1QQ
2018,Reliability,"these QQyearQQ ruc instructions were geographically diverse as well , with QQmonthdayQQ % to generators in the south zone in a variety of locations : san antonio , corpus christi , and the rio grande valley , QQmonthdayQQ % were to generators in the houston zone , QQmonthdayQQ % were to generators in the north zone , and the remaining QQ100ltxlt1kQQ % were to generators in the west zone"
2018,Reliability,"as in QQyearlag1QQ , most reliability commitments in QQyearQQ were made primarily to manage transmission constraints ( QQ100ltxlt1kQQ % of unit - hours )"
2018,Reliability,"only QQmonthdayQQ % of ruc instructions were made to ensure sufficient QQltxlt100QQ nprr864 , ruc modifications to consider market - based solutions , implemented on QQmonthQQ QQmonthdayQQ , QQyearQQ ; see also nprr875 , clarification for the implementation of nprr864 , ruc modifications to consider market - based solutions"
2018,Reliability,"QQltxlt100QQ nprr884 , adjustments to pricing and settlement for reliability unit commitments ( rucs ) of on - line combined cycle generation resources , approved on QQmonthQQ QQmonthdayQQ , QQyearQQ"
2018,Reliability,"QQltxlt100QQ nprr910 , clarify treatment of ruc resource that has a day - ahead market three - part supply award"
2018,Reliability,"QQltxlt100QQ nprr912 , settlement of switchable generation resources ( swgrs ) instructed to switch to ercot"
2018,Reliability,QQyearQQ state of the market report | QQ100ltxlt1kQQ / reliability commitments system - wide capacity and QQmonthdayQQ % were for voltage support
2018,Reliability,most of the ruc instructions in QQyearQQ occurred during a single month
2018,Reliability,"congestion in the permian basin area of west texas related to higher than expected load , planned and forced outages led to QQ100ltxlt1kQQ unit - hours of ruc instructions during QQmonthQQ"
2018,Reliability,"ruc activity in previous years has been the result of specific , typically short - term system needs"
2018,Reliability,looking back at the primary drivers for ruc activity in previous years no single or long - standing cause is apparent
2018,Reliability,"in QQyearlag1QQ , construction of the houston transmission import project and the necessity to maintain stability during outages immediately following hurricane harvey in QQyearlag1QQ were primary drivers"
2018,Reliability,the high amount of ruc activity in QQyearlag2QQ was due to localized transmission congestion for units located in houston and the valley
2018,Reliability,"in QQ1kltxlt1MQQ , rucs were most frequent in the fall because of congestion in dallas and the valley"
2018,Reliability,ruc activity in QQ1kltxlt1MQQ was concentrated during cold weather events in QQmonthQQ and QQmonthQQ and in response to transmission outages in QQmonthQQ and QQmonthQQ
2018,Reliability,"figure QQ100ltxlt1kQQ below shows ruc activity by month for QQyearlag2QQ through QQyearQQ , indicating the volume of generators receiving a ruc instruction that had offers in the day - ahead market or chose to opt - out of the ruc instruction"
2018,Reliability,the monthly data shows no consistent pattern of ruc activity over the past three years
2018,Reliability,"annual summaries are also provided going back to QQ1kltxlt1MQQ , the year with the highest amount of ruc activity"
2018,Reliability,figure QQ100ltxlt1kQQ : day - ahead market activity of generators receiving a ruc QQ100ltxlt1kQQ annual ruc summary QQ1kltxlt1MQQ QQ1kltxlt1MQQ QQyearlag2QQ QQyearlag1QQ QQyearQQ QQ100ltxlt1kQQ total ruc instruction ( unit ‐ hours ) QQ1kltxlt1MQQ QQ100ltxlt1kQQ QQ1kltxlt1MQQ QQ1kltxlt1MQQ QQ1kltxlt1MQQ share of rucs with da offers QQ100ltxlt1kQQ % QQltxlt100QQ % QQltxlt100QQ % QQ100ltxlt1kQQ % QQmonthdayQQ % QQ100ltxlt1kQQ share of rucs that opted out QQmonthdayQQ % QQltxlt100QQ % QQltxlt100QQ % QQmonthdayQQ % QQmonthdayQQ % QQ100ltxlt1kQQ QQ100ltxlt1kQQ unit hours QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQltxlt100QQ QQxlt1QQ QQmonthQQ QQmonthQQ QQmonthQQ a QQmonthQQ QQmonthQQ QQmonthQQ a QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ a QQmonthQQ QQmonthQQ QQmonthQQ a QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ a QQmonthQQ QQmonthQQ QQmonthQQ a QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQyearlag2QQ QQyearlag1QQ QQyearQQ no offer no offer ( optout ) dam offer dam offer ( optout ) QQ100ltxlt1kQQ | QQyearQQ state of the market report / reliability commitments a unit receiving a ruc instruction is guaranteed payment of its start - up and minimum energy costs ( ruc make - whole payment )
2018,Reliability,"however , if the energy payments received by a unit operating under a ruc instruction exceed its operating costs , payment to that generator is reduced ( ruc clawback charge )"
2018,Reliability,"generators without offers submitted to the day - ahead market forfeit all excess revenues , whereas generators with day - ahead offers forfeit only QQltxlt100QQ % of excess revenues"
2018,Reliability,"given this incentive to have offers submitted in the day - ahead market , it is somewhat surprising that all units do not submit day - ahead offers"
2018,Reliability,"in QQyearQQ , only QQmonthdayQQ % of the total ruc unit - hours had day - ahead offers"
2018,Reliability,"this is lower than expected , considering the incentive to provide day - ahead offers inherent in the ruc claw - back rules"
2018,Reliability,"the percentage of ruc unit - hours with day - ahead offers was much higher in QQyearlag1QQ and QQyearlag2QQ at QQ100ltxlt1kQQ % and QQltxlt100QQ % , respectively"
2018,Reliability,"the very low value in QQyearQQ QQmonthQQ be explained by the large number of fast starting generators receiving ruc instructions , primarily during QQmonthQQ due to higher than expected load , planned and forced outages"
2018,Reliability,"sixty percent of the unit - hour instructions in QQyearQQ were for fast starting generators , whereas , since QQ1kltxlt1MQQ a more typical share has been QQmonthdayQQ %"
2018,Reliability,it is not unusual for the decision to commit fast starting units to be made in real - time
2018,Reliability,"since QQmonthQQ QQ1kltxlt1MQQ , a generator receiving a ruc instruction has had the choice to “ opt out , ” meaning it forgoes all ruc make - whole payments in return for not being subject to ruc clawback charges"
2018,Reliability,"the percentage of generators receiving ruc instructions in QQyearQQ that chose to opt - out was QQmonthdayQQ % , similar to the QQmonthdayQQ % of generators that chose to opt - out in QQyearlag1QQ"
2018,Reliability,there were QQ100ltxlt1kQQ hours in which units were settled as ruc in QQyearQQ
2018,Reliability,the amount of time with non - zero reliability adders was much less ( QQ100ltxlt1kQQ hours )
2018,Reliability,"there were QQ100ltxlt1kQQ unit - hours of ruc instructions to ensure system - wide adequacy in QQyearQQ , representing QQmonthdayQQ % of the total ruc - hour instructions"
2018,Reliability,"this is an increase from QQ100ltxlt1kQQ unit - hours in QQyearlag1QQ ( QQmonthdayQQ % of the total ) and , QQltxlt100QQ unit - hours ( QQmonthdayQQ % of the total ) in QQyearlag2QQ"
2018,Reliability,the increased occurrence of ruc instructions for system - wide adequacy is not unexpected given ercot’s decreasing levels of reserve capacity
2018,Reliability,table QQmonthdayQQ lists the generation resources that received the most ruc instruction in QQyearQQ and includes the total hours each unit was settled as onruc and the number of hours in which the unit opted - out
2018,Reliability,the units highlighted in gray are the ones that frequently received ruc instructions in QQyearlag1QQ
2018,Reliability,frequent ruc instructions were issued to the permian basin cts in QQmonthQQ due to localized transmission congestion related to high loads and line outages
2018,Reliability,"although there were QQ100ltxlt1kQQ unit - hours of ruc instructions issued to the permian cts , these occurred in only QQ100ltxlt1kQQ hours"
2018,Reliability,in many hours more than one ct was necessary
2018,Reliability,"QQyearQQ state of the market report | QQ100ltxlt1kQQ / reliability commitments table QQmonthdayQQ : most frequent reliability unit commitments average average lsl average dispatch average unit during ldl during during hsl during unit - ruc optout dispatchable dispatchable dispatchable dispatchable resource location hours hours hours hours hours hours permian ct QQmonthdayQQ far west QQ100ltxlt1kQQ QQxlt1QQ QQltxlt100QQ QQltxlt100QQ QQltxlt100QQ QQ100ltxlt1kQQ permian ct QQmonthdayQQ far west QQ100ltxlt1kQQ QQxlt1QQ QQltxlt100QQ QQltxlt100QQ QQltxlt100QQ QQ100ltxlt1kQQ permian ct QQmonthdayQQ far west QQ100ltxlt1kQQ QQmonthdayQQ QQltxlt100QQ QQltxlt100QQ QQltxlt100QQ QQ100ltxlt1kQQ permian ct QQmonthdayQQ far west QQltxlt100QQ QQmonthdayQQ QQltxlt100QQ QQltxlt100QQ QQltxlt100QQ QQ100ltxlt1kQQ silas ray cc1 valley QQltxlt100QQ QQxlt1QQ QQltxlt100QQ QQltxlt100QQ QQltxlt100QQ QQ100ltxlt1kQQ lake hubbard unit 2a dfw QQmonthdayQQ QQmonthdayQQ QQltxlt100QQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ silas ray QQmonthdayQQ valley QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQltxlt100QQ handley unit QQmonthdayQQ dfw QQmonthdayQQ QQmonthdayQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ mountain creek unit QQmonthdayQQ dfw QQxlt1QQ QQmonthdayQQ QQmonthdayQQ QQltxlt100QQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ wa parish g2 houston QQxlt1QQ QQmonthdayQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ stryker unit QQmonthdayQQ dfw QQmonthdayQQ QQmonthdayQQ QQltxlt100QQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ1kltxlt1MQQ handley unit QQmonthdayQQ dfw QQxlt1QQ QQmonthdayQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ olinger QQmonthdayQQ dfw QQxlt1QQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQ100ltxlt1kQQ nueces bay cc1 corpus christi QQmonthdayQQ QQmonthdayQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ duke cc1 valley QQmonthdayQQ QQmonthdayQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ the next analysis compares the average dispatched output of the reliability - committed units , including those that opted - out , with the average operational limits of the units"
2018,Reliability,figure QQ100ltxlt1kQQ shows that the monthly average dispatch of units receiving ruc instructions has rarely been close to the average high capacity limit
2018,Reliability,"this figure shows that the average quantity dispatched exceeded QQ100ltxlt1kQQ mw only six months in QQyearQQ , and that no ruc activity occurred in QQmonthQQ and QQmonthQQ"
2018,Reliability,in QQmonthQQ the average dispatch level was more than QQ100ltxlt1kQQ mw because of mitigation of the onruc resource
2018,Reliability,"the other months of QQmonthQQ , QQmonthQQ , and QQmonthQQ were close to QQ100ltxlt1kQQ mw due to ruc resources choosing to opt - out and thus not having a $ QQ1kltxlt1MQQ per mwh offer floor"
2018,Reliability,QQ100ltxlt1kQQ | QQyearQQ state of the market report / reliability commitments figure QQ100ltxlt1kQQ : reliability unit commitment capacity units committed for ruc in QQyearQQ showed a slight decrease in the dispatch level compared to prior years
2018,Reliability,"in QQmonthdayQQ % of intervals with ruc resources , one or more resources were dispatched above their low dispatchable limit ( ldl ) , whereas in prior years , resources receiving a ruc were infrequently dispatched above ldl"
2018,Reliability,"this higher dispatch level indicates that most units receive ruc instructions to resolve local constraints , and that these local constraints are non - competitive"
2018,Reliability,"as a result , units are paid based on their mitigated offer caps"
2018,Reliability,"it is rare for a generator receiving a ruc instruction to be dispatched above ldl with its offer at or above the $ 1,500 per mwh offer floor"
2018,Reliability,"in QQyearQQ , this occurred in only QQmonthdayQQ % of the intervals with an onruc resource"
2018,Reliability,"when a unit is committed for ruc , the unit will receive a make - whole payment if the real - time revenues received are less than the costs incurred to commit the unit"
2018,Reliability,these costs can be based on generic values or unit - specific verifiable costs
2018,Reliability,"of the QQltxlt100QQ different resources that received a ruc instruction in QQyearQQ , QQmonthdayQQ resources had approved unit - specific verifiable costs for start - up costs and minimum load costs"
2018,Reliability,those QQmonthdayQQ resources represent QQ100ltxlt1kQQ % of total ruc - instructed megawatt - hours in QQyearQQ
2018,Reliability,table QQmonthdayQQ displays the total annual amounts of make - whole payments and claw - back charges attributable to rucs since QQ1kltxlt1MQQ
2018,Reliability,there are two sources of funding for ruc make - whole QQyearQQ state of the market report | QQ100ltxlt1kQQ / reliability commitments payments
2018,Reliability,the first is from qses that do not provide enough capacity to meet their obligations
2018,Reliability,"if there are remaining ruc make - whole funds required after contributions from any capacity short qses , any remaining ruc make - whole funding will be uplifted to all qses on a load - ratio share"
2018,Reliability,"table QQmonthdayQQ : ruc settlement claw - back from make - whole to generator generator in millions in millions QQ1kltxlt1MQQ $ QQmonthdayQQ $ QQmonthdayQQ QQ1kltxlt1MQQ $ QQxlt1QQ $ QQxlt1QQ QQ1kltxlt1MQQ $ QQmonthdayQQ $ QQmonthdayQQ QQ1kltxlt1MQQ $ QQmonthdayQQ $ QQmonthdayQQ QQ1kltxlt1MQQ $ QQxlt1QQ $ QQxlt1QQ QQyearlag2QQ $ QQmonthdayQQ $ QQmonthdayQQ QQyearlag1QQ $ QQmonthdayQQ $ QQxlt1QQ QQyearQQ $ QQmonthdayQQ $ QQxlt1QQ as stated above , if real - time revenues received by a ruc resource exceed the operating costs incurred by the unit , then excess revenues are clawed - back and returned to qses representing load"
2018,Reliability,"during QQyearQQ , more than $ QQmonthdayQQ million was clawed - back from ruc units while only $ QQxlt1QQ million in make - whole payments were made to ruc units"
2018,Reliability,ruc make - whole payments in QQyearQQ were collected almost exclusively from qses that were capacity short
2018,Reliability,the amount of make - whole that was uplifted was de minimis
2018,Reliability,the magnitude of both the claw - back and make - whole amounts are very small compared to the size of the ercot real - time energy market
2018,Reliability,c
2018,Reliability,qse operation planning one of the important characteristics of any electricity market is the extent to which it results in the efficient commitment of generating resources
2018,Reliability,"under - commitment can cause shortages in the real - time market and inefficiently high energy prices ; while over - commitment can result in excessive start - up costs , uplift charges , and inefficiently low energy prices"
2018,Reliability,the cop is the mechanism used by qses to communicate the expected status of their resources to ercot
2018,Reliability,"after aggregating cop information about the amount of capacity that qses expect to be on line every hour , ercot then evaluates any potential locational or system - wide capacity deficiency"
2018,Reliability,"if such a deficiency is identified , ercot will issue a ruc instruction to ameliorate the shortfall"
2018,Reliability,the accuracy of cop information greatly affects ercot’s ability to effectively perform supplemental commitment using the ruc process
2018,Reliability,"QQ100ltxlt1kQQ | QQyearQQ state of the market report / reliability commitments cops are updated an ongoing basis by qses , providing multiple views of their expectations for a particular operating hour"
2018,Reliability,"presumably , qse expectations about which units will be online in a particular hour are most accurate for the cop submitted just before the operating hour"
2018,Reliability,figure QQ100ltxlt1kQQ shows the average difference between the actual online unit capacity in the peak hour and the amount of capacity planned to be online in the peak hour as submitted each of the QQmonthdayQQ hours leading up to the close of the adjustment period
2018,Reliability,"this data is derived from cop submissions and averaged for hour ending QQmonthdayQQ in the months of QQmonthQQ and QQmonthQQ , for each year QQ1kltxlt1MQQ through QQyearQQ"
2018,Reliability,the figure shows that the amount of capacity needed to serve peak load has increasingly been committed in the final hour
2018,Reliability,"in QQ1kltxlt1MQQ about QQ100ltxlt1kQQ mw of capacity was committed in the last hour before real - time , and in QQyearlag2QQ , the amount increased to more than QQ100ltxlt1kQQ mw , with even larger deficiencies seen in the hours leading up to real - time"
2018,Reliability,the increase in self - committed capacity seen during QQyearlag1QQ QQmonthQQ have been a reaction to the increased ruc activity observed in QQyearlag2QQ
2018,Reliability,however nearly 400mw remained to be committed in the last hour during QQyearlag1QQ
2018,Reliability,"in QQyearQQ , the average amount of capacity committed in the last hour exceeded QQ100ltxlt1kQQ mw"
2018,Reliability,"compared to the average load of QQ100ltxlt1kQQ gw in hour QQmonthdayQQ , the amount of last minute self - commitment is just less than one percent of total capacity needs"
2018,Reliability,"as previously described , only a small portion of total ruc instructions were issued to ensure system - wide capacity sufficiency"
2018,Reliability,this is testament to the restraint exhibited by ercot operators to allow market participants to make their own commitment decisions with regard to the nearly QQ100ltxlt1kQQ mw of close - to real - time capacity commitments
2018,Reliability,"the fact that there is nearly 5,000 mw of fast starting generators controlled by multiple market participants highlights the complexity of these decisions and suggests that improvements to these close - to - real - time commitments QQmonthQQ be warranted"
2018,Reliability,"QQyearQQ state of the market report | QQ100ltxlt1kQQ / reliability commitments figure QQ100ltxlt1kQQ : capacity commitment timing – QQmonthQQ and QQmonthQQ hour ending QQmonthdayQQ QQxlt1QQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ ‐ QQmonthdayQQ hours from he QQmonthdayQQ ‐ QQ100ltxlt1kQQ average capacity difference ( mw ) ‐ QQ100ltxlt1kQQ ‐ QQ1kltxlt1MQQ ‐ QQ1kltxlt1MQQ QQ1kltxlt1MQQ ‐ QQ1kltxlt1MQQ QQyearlag2QQ QQyearlag1QQ QQyearQQ ‐ QQ1kltxlt1MQQ the next set of analyses quantify the amount of difference between the aggregated capacity commitments as described by all the cop submissions , and the actual capacity commitments observed in real - time"
2018,Reliability,"these analyses are limited to the peak hours of QQmonthdayQQ through QQmonthdayQQ for the summer months of QQmonthQQ , QQmonthQQ , and QQmonthQQ"
2018,Reliability,"multiple cop submissions provide data for each of the hours being evaluated , and there can be large variations in unit commitment expectations reflected in those multiple cops , even for the same operating hour"
2018,Reliability,"because unit commitment decisions for renewable resources are influenced by much different factors than other types of resources , the first analysis focuses only on renewable resources"
2018,Reliability,figure QQ100ltxlt1kQQ summarizes the difference between the amount of capacity expected to be online as shown in various views of the cop and capacity that actually was online in real - time for renewable resources
2018,Reliability,"renewable resources for this analysis are wind , solar , biomass , renewable , and power storage resources"
2018,Reliability,"for the on - peak hours analyzed , there were hours in which the difference between the various cop representations and actual capacity in real - time were as large as 3,250 mw , both positive ( real - time capacity exceeded cop ) and negative ( real - time capacity was less than cop )"
2018,Reliability,the table in figure QQ100ltxlt1kQQ shows the aggregate renewable difference divided by the aggregate renewable capacity seen in the relevant operating hour to determine a percentage error
